brand,model,color,price_in_euro,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,mileage_in_km,age
fiat,500C,blue,18690.0,69.0,Manual,Petrol,5.5,10.0,3.0
fiat,500,white,13447.0,69.0,Manual,Petrol,4.1,20000.0,6.0
audi,TTS,blue,37950.0,310.0,Automatic,Petrol,7.1,20800.0,10.0
ford,S-Max,grey,13990.0,140.0,Manual,Diesel,5.16,100000.0,12.0
bmw,120,grey,3400.0,163.0,Manual,Diesel,5.7,235000.0,21.0
bmw,223,blue,38450.0,218.0,Automatic,Petrol,7.8,46036.0,5.0
ford,Grand C-Max,white,17500.0,150.0,Manual,Petrol,6.3,55000.0,10.0
ford,Mondeo,white,16988.0,150.0,Automatic,Diesel,5.1,96100.0,6.0
audi,Q2,red,18980.0,116.0,Manual,Diesel,4.4,121800.0,8.0
bmw,530,white,7200.0,197.0,Unknown,Diesel,6.82,240000.0,18.0
audi,A3,blue,23980.0,190.0,Automatic,Petrol,5.279999999999999,53820.0,8.0
alfa-romeo,Romeo Giulia,grey,70890.0,510.0,Automatic,Petrol,9.0,44900.0,5.0
audi,A6,silver,31490.0,272.0,Automatic,Diesel,5.3,86000.0,9.0
audi,S3,white,25815.0,370.0,Automatic,Petrol,6.6,135459.0,9.0
audi,e-tron GT,black,89990.0,476.0,Automatic,Electric,9.6,8889.0,4.0
bmw,X1,blue,19480.0,150.0,Automatic,Diesel,5.14,116852.0,9.0
bmw,218,silver,15350.0,150.0,Manual,Diesel,4.3,124000.0,10.0
audi,Q2,silver,29680.0,150.0,Automatic,Diesel,6.1,20000.0,7.0
hyundai,i20,white,11990.0,101.0,Manual,Petrol,5.5,49990.0,11.0
ford,Transit,white,6900.0,116.0,Manual,Diesel,7.4,162250.0,15.0
bmw,740,blue,27750.0,313.0,Automatic,Diesel,6.0,165000.0,11.0
audi,Q5,grey,57155.0,265.0,Automatic,Petrol,8.4,7784.0,4.0
kia,Ceed SW / cee'd SW,grey,20990.0,120.0,Manual,Petrol,5.5,40000.0,6.0
bmw,X4,grey,38600.0,306.0,Automatic,Petrol,8.3,35000.0,9.0
bmw,525,grey,7500.0,218.0,Automatic,Petrol,7.5,265000.0,17.0
dacia,Duster,blue,16900.0,125.0,Manual,Petrol,6.4,29500.0,9.0
audi,A6,silver,14900.0,177.0,Automatic,Diesel,5.0,160800.0,14.0
citroen,C4,grey,28490.0,136.0,Automatic,Electric,6.08,6962.0,5.0
audi,A6 allroad,red,46939.0,286.0,Automatic,Diesel,7.7,83990.0,7.0
audi,A3,white,9450.0,125.0,Manual,Petrol,6.0,105577.0,17.0
ford,Mondeo,silver,2900.0,145.0,Manual,Petrol,8.0,150000.0,25.0
hyundai,TUCSON,red,39350.0,265.0,Automatic,Hybrid,1.4,24230.0,4.0
bmw,225,black,23960.0,136.0,Automatic,Hybrid,1.9,22536.0,6.0
jaguar,E-Pace,white,34900.0,300.0,Automatic,Petrol,8.7,96923.0,6.0
bmw,X6,black,4900.0,235.0,Automatic,Diesel,8.2,217900.0,18.0
bmw,Z4,grey,19690.0,184.0,Automatic,Petrol,6.8,86296.0,14.0
ford,Ranger,white,44390.0,205.0,Automatic,Diesel,8.8,10.0,3.0
hyundai,iX20,silver,10999.0,90.0,Manual,Petrol,5.6,60890.0,9.0
kia,Sportage,black,23900.0,185.0,Automatic,Diesel,6.3,39521.0,7.0
hyundai,i40,grey,23675.0,136.0,Automatic,Diesel,4.7,75800.0,8.0
bmw,530,white,39880.0,252.0,Automatic,Petrol,6.62,47490.0,8.0
audi,A6,black,19498.0,190.0,Automatic,Diesel,4.6,180000.0,12.0
bmw,530,blue,13500.0,258.0,Automatic,Diesel,5.7,220000.0,15.0
audi,A3,silver,20780.0,204.0,Automatic,Hybrid,5.74,133000.0,8.0
bmw,520,grey,29900.0,190.0,Automatic,Diesel,4.9,96000.0,9.0
jeep,Compass,blue,20990.0,170.0,Automatic,Petrol,6.9,51000.0,9.0
ford,Fiesta,silver,1650.0,80.0,Manual,Petrol,6.5,165000.0,24.0
ford,Tourneo Connect,black,34190.0,120.0,Manual,Diesel,6.0,11400.0,4.0
kia,Ceed / cee'd,grey,33680.0,204.0,Automatic,Petrol,6.5,9960.0,5.0
audi,Q7,black,65880.0,340.0,Automatic,Petrol,10.2,31100.0,4.0
bmw,X5 M,grey,32000.0,381.0,Automatic,Diesel,7.8,215000.0,11.0
jeep,Compass,black,50150.0,179.0,Automatic,Hybrid,1.9,5.0,3.0
land-rover,Rover Discovery Sport,grey,45989.0,163.0,Manual,Diesel,5.0,2500.0,4.0
bmw,740,silver,77890.0,340.0,Automatic,Diesel,5.2,41000.0,6.0
land-rover,Rover Range Rover Sport,red,146900.0,351.0,Automatic,Diesel,13.3,1225.0,3.0
audi,TT,silver,21900.0,224.0,Manual,Petrol,9.4,189000.0,26.0
ford,Focus,silver,23685.0,125.0,Manual,Petrol,4.4,12200.0,5.0
ford,Ka/Ka+,silver,5500.0,69.0,Manual,Petrol,4.9,83668.0,14.0
kia,Ceed / cee'd,white,10890.0,128.0,Manual,Diesel,4.5,112000.0,11.0
audi,A1,yellow,30695.0,207.0,Automatic,Petrol,6.6,15900.0,4.0
ford,Kuga,black,19999.0,120.0,Manual,Petrol,6.2,115000.0,9.0
hyundai,SANTA FE,silver,54990.0,193.0,Automatic,Diesel,6.8,10.0,3.0
bmw,530,white,14999.0,258.0,Automatic,Diesel,5.7,184334.0,14.0
aston-martin,Martin Vanquish,grey,94900.0,528.0,Manual,Petrol,18.9,28000.0,20.0
audi,SQ5,white,22000.0,326.0,Automatic,Diesel,6.6,250000.0,10.0
hyundai,i30,white,13750.0,135.0,Automatic,Petrol,5.8,86000.0,10.0
dacia,Logan,white,7799.0,73.0,Manual,Petrol,5.62,46000.0,8.0
ford,Focus,grey,32450.0,280.0,Automatic,Petrol,7.9,41550.0,6.0
hyundai,i30,white,27900.0,159.0,Automatic,Petrol,5.4,14118.0,4.0
maserati,Ghibli,grey,94900.0,430.0,Automatic,Petrol,9.6,15000.0,4.0
audi,A4,grey,5990.0,190.0,Automatic,Diesel,6.5,270000.0,16.0
bmw,iX,black,70900.0,326.0,Automatic,Electric,6.859999999999999,10500.0,4.0
jaguar,F-Pace,grey,29250.0,241.0,Automatic,Diesel,5.8,47317.0,9.0
ford,Transit,silver,7499.0,86.0,Manual,Diesel,7.5,210000.0,15.0
hyundai,i10,white,12220.0,87.0,Manual,Petrol,5.5,42586.0,7.0
citroen,C5 Aircross,black,27900.0,131.0,Automatic,Diesel,4.1,28000.0,6.0
honda,Stream,white,3950.0,140.0,Automatic,Petrol,6.720000000000001,184055.0,17.0
bmw,118,black,8999.0,143.0,Manual,Petrol,6.3,170463.0,16.0
fiat,Talento,grey,24500.0,170.0,Automatic,Diesel,5.7,65212.0,5.0
mazda,6,grey,19980.0,192.0,Automatic,Petrol,6.3,55959.0,10.0
fiat,500,white,12140.0,69.0,Manual,Petrol,5.2,60561.0,8.0
ford,S-Max,silver,19480.0,190.0,Automatic,Diesel,5.2,26150.0,7.0
bmw,i3,black,25330.0,184.0,Automatic,Electric,5.88,53160.0,7.0
ford,Focus,black,8499.0,125.0,Manual,Petrol,4.8,108036.0,11.0
jaguar,F-Pace,grey,37890.0,300.0,Automatic,Diesel,6.0,61344.0,8.0
jeep,Cherokee,beige,26490.0,200.0,Automatic,Diesel,6.1,89000.0,8.0
ford,Focus,grey,16860.0,125.0,Automatic,Petrol,4.739999999999999,50988.0,10.0
audi,SQ7,grey,49830.0,435.0,Automatic,Diesel,7.6,133981.0,9.0
fiat,500,red,28199.0,118.0,Automatic,Electric,5.220000000000001,2600.0,4.0
citroen,C4 SpaceTourer,grey,15480.0,131.0,Manual,Petrol,5.0,70571.0,8.0
bmw,118,grey,3500.0,129.0,Manual,Petrol,7.3,197240.0,20.0
bentley,Bentayga,green,148900.0,549.0,Automatic,Petrol,11.08,69900.0,7.0
fiat,500,white,4790.0,69.0,Manual,Petrol,5.44,145090.0,16.0
audi,RS5,red,59939.0,450.0,Automatic,Petrol,9.1,65928.0,7.0
bmw,420,silver,31589.0,184.0,Automatic,Petrol,5.9,27568.0,6.0
audi,A4,blue,5200.0,170.0,Manual,Petrol,9.7,199800.0,24.0
jeep,Renegade,black,16199.0,140.0,Manual,Diesel,5.1,129000.0,11.0
ford,Puma,silver,25950.0,155.0,Manual,Hybrid,6.1,15.0,3.0
ford,Fiesta,black,6780.0,80.0,Manual,Petrol,4.6,67500.0,13.0
bmw,440,grey,73890.0,374.0,Automatic,Petrol,7.7,4896.0,3.0
hyundai,i20,white,15880.0,84.0,Manual,Petrol,5.6,3500.0,3.0
bmw,i4,black,48790.0,286.0,Automatic,Electric,7.159999999999999,3333.0,3.0
audi,A6,silver,29888.0,272.0,Automatic,Diesel,5.5,87727.0,7.0
fiat,Grande Punto,grey,1750.0,77.0,Manual,Petrol,5.9,209753.0,18.0
fiat,Panda,white,14890.0,71.0,Manual,Petrol,4.9,10.0,3.0
audi,A6,black,20499.0,313.0,Automatic,Diesel,6.4,168000.0,14.0
audi,A1,white,7790.0,86.0,Manual,Petrol,5.0,156000.0,14.0
jeep,Renegade,black,14999.0,140.0,Manual,Petrol,6.0,102000.0,11.0
audi,A4,blue,24930.0,150.0,Manual,Petrol,6.7,27788.0,7.0
hyundai,TUCSON,white,18590.0,132.0,Manual,Petrol,6.3,51500.0,9.0
hyundai,TUCSON,red,32800.0,150.0,Manual,Petrol,5.2,10.0,3.0
citroen,C5 Aircross,blue,47062.0,224.0,Automatic,Hybrid,1.6,1000.0,4.0
audi,Q3,brown,18999.0,177.0,Automatic,Diesel,5.9,134255.0,13.0
audi,A1,red,7650.0,86.0,Manual,Petrol,5.1,133000.0,15.0
kia,Stonic,red,20990.0,101.0,Automatic,Petrol,4.8,1800.0,3.0
citroen,Berlingo,beige,35980.0,131.0,Manual,Diesel,4.3,50.0,4.0
citroen,C5 X,white,43990.0,224.0,Automatic,Hybrid,1.4,6500.0,4.0
ford,EcoSport,grey,17490.0,125.0,Manual,Petrol,5.3,35845.0,7.0
land-rover,Rover Range Rover Evoque,red,46900.0,179.0,Automatic,Diesel,5.8,51500.0,7.0
fiat,500C,black,12800.0,69.0,Manual,Petrol,5.5,29000.0,8.0
ford,Fiesta,red,11450.0,71.0,Manual,Petrol,6.1,55200.0,7.0
audi,A6,grey,22590.0,245.0,Automatic,Diesel,5.9,130000.0,13.0
bmw,320,blue,9990.0,170.0,Manual,Petrol,9.0,269000.0,22.0
hyundai,TUCSON,black,26990.0,177.0,Automatic,Petrol,7.8,66214.0,7.0
kia,Sportage,red,19450.0,132.0,Manual,Petrol,6.7,30257.0,8.0
bmw,320,grey,9900.0,177.0,Automatic,Diesel,5.5,274800.0,18.0
jaguar,F-Pace,silver,75880.0,204.0,Automatic,Diesel,5.2,4900.0,3.0
land-rover,Rover Range Rover Sport,black,95885.0,575.0,Automatic,Petrol,12.7,79659.0,7.0
mazda,CX-3,grey,17990.0,116.0,Manual,Diesel,4.4,51100.0,7.0
dacia,Duster,black,20440.0,101.0,Manual,LPG,7.1,1001.0,3.0
lamborghini,Aventador,white,359899.0,740.0,Automatic,Petrol,16.9,25500.0,8.0
ford,Tourneo Connect,silver,17900.0,101.0,Manual,Petrol,6.1,65000.0,8.0
audi,Q2,white,23980.0,190.0,Automatic,Petrol,6.4,64000.0,9.0
dacia,Sandero,white,8690.0,73.0,Manual,Petrol,5.2,39100.0,8.0
audi,A4,silver,8999.0,160.0,Manual,Petrol,7.1,170125.0,18.0
dacia,Jogger,grey,23899.0,110.0,Manual,Petrol,5.7,10.0,3.0
hyundai,iX35,black,13890.0,184.0,Manual,Diesel,5.9,92789.0,11.0
audi,A3,blue,6250.0,140.0,Automatic,Diesel,5.6,297556.0,17.0
citroen,C3 Aircross,grey,22490.0,110.0,Manual,Petrol,6.1,5020.0,4.0
ford,Ranger,black,41990.0,212.0,Manual,Diesel,5.66,7169.0,5.0
ford,Kuga,black,11999.0,163.0,Automatic,Diesel,6.2,153000.0,12.0
ford,,black,18900.0,170.0,Manual,Diesel,5.960000000000001,223858.0,10.0
bmw,530,black,13550.0,258.0,Automatic,Diesel,5.5,267000.0,12.0
bmw,520,black,4800.0,170.0,Manual,Petrol,9.0,241800.0,21.0
bmw,550,white,21999.0,381.0,Automatic,Diesel,6.3,195000.0,14.0
audi,A3,silver,25890.0,184.0,Automatic,Diesel,5.1,111000.0,8.0
jaguar,F-Pace,grey,33666.0,300.0,Automatic,Diesel,6.5,93386.0,8.0
audi,A4,silver,36990.0,204.0,Automatic,Petrol,5.7,12000.0,4.0
hyundai,TUCSON,blue,21990.0,177.0,Unknown,Petrol,7.2,80300.0,8.0
bmw,318,grey,15990.0,150.0,Automatic,Diesel,4.5,177080.0,10.0
audi,A3,silver,29090.0,116.0,Manual,Diesel,3.9,13938.0,5.0
bmw,320,black,29550.0,184.0,Automatic,Petrol,6.1,54053.0,6.0
ford,Fiesta,white,6000.0,60.0,Manual,Petrol,5.5,126500.0,14.0
audi,A3,blue,16980.0,125.0,Manual,Petrol,5.3,51050.0,11.0
audi,e-tron,blue,49679.0,408.0,Automatic,Electric,10.899999999999999,71253.0,7.0
dacia,Duster,black,15990.0,125.0,Manual,Petrol,6.2,51539.0,8.0
ford,B-Max,black,19900.0,101.0,Manual,Petrol,4.9,16663.0,11.0
cadillac,Escalade,white,59500.0,426.0,Automatic,Petrol,13.1,70000.0,9.0
kia,Ceed / cee'd,black,10200.0,128.0,Manual,Diesel,3.8,137000.0,11.0
ford,Focus,white,16750.0,150.0,Manual,Petrol,5.6,59000.0,9.0
ford,Fiesta,red,16990.0,140.0,Manual,Petrol,4.9,25000.0,7.0
hyundai,TUCSON,white,24495.0,177.0,Automatic,Petrol,6.2,50605.0,6.0
audi,S3,red,47940.0,310.0,Automatic,Petrol,7.2,11968.0,4.0
audi,RS3,red,37388.0,400.0,Automatic,Petrol,8.3,97500.0,9.0
bmw,M4,blue,88999.0,510.0,Automatic,Petrol,10.2,6000.0,6.0
alfa-romeo,Romeo Stelvio,grey,60890.0,510.0,Automatic,Petrol,10.0,36150.0,6.0
ford,Focus,black,14900.0,125.0,Manual,Petrol,5.0,68545.0,8.0
audi,SQ7,black,117870.0,507.0,Automatic,Petrol,12.0,10.0,3.0
fiat,Tipo,blue,20355.0,101.0,Manual,Petrol,5.4,10.0,4.0
bentley,Flying Spur,green,315900.0,549.0,Automatic,Petrol,11.6,6000.0,3.0
hyundai,BAYON,silver,22990.0,99.0,Manual,Petrol,5.14,14257.0,5.0
bmw,318,black,14950.0,150.0,Manual,Diesel,4.5,167932.0,9.0
bmw,520,black,54590.0,190.0,Automatic,Diesel,4.7,1000.0,3.0
bmw,750,grey,36400.0,449.0,Automatic,Petrol,9.4,114000.0,11.0
bmw,420,blue,44799.0,190.0,Automatic,Diesel,4.8,85400.0,8.0
mazda,3,grey,2400.0,109.0,Manual,Diesel,5.0,213277.0,19.0
bmw,118,brown,8500.0,143.0,Automatic,Diesel,4.2,194000.0,14.0
bmw,525,black,4299.0,190.0,Manual,Diesel,6.9,410000.0,21.0
hyundai,i30,white,14840.0,99.0,Manual,Petrol,6.2,48906.0,7.0
jaguar,XF,grey,47695.0,204.0,Automatic,Diesel,4.7,38309.0,5.0
hyundai,i30,white,14390.0,120.0,Manual,Petrol,4.9,64800.0,9.0
infiniti,QX80,brown,60999.0,400.0,Automatic,Petrol,7.040000000000001,53669.0,7.0
fiat,Panda,grey,22850.0,86.0,Manual,Petrol,6.9,250.0,3.0
ford,Focus,blue,35450.0,280.0,Manual,Petrol,8.2,14900.0,5.0
ford,Fiesta,silver,2750.0,60.0,Manual,Petrol,6.1,115850.0,21.0
hyundai,iX35,white,19990.0,166.0,Automatic,Petrol,7.8,59401.0,11.0
jaguar,F-Type,green,83800.0,450.0,Automatic,Petrol,11.2,13725.0,4.0
bmw,X4,grey,31499.0,258.0,Automatic,Diesel,5.9,74500.0,10.0
ford,Kuga,black,17440.0,182.0,Automatic,Petrol,7.7,55812.0,13.0
ford,Fiesta,blue,16990.0,140.0,Manual,Petrol,4.7,56175.0,6.0
ford,Fiesta,red,4300.0,82.0,Manual,Petrol,5.6,157994.0,14.0
honda,Jazz,violet,4990.0,90.0,Manual,Petrol,5.3,114659.0,17.0
audi,A5,black,16490.0,190.0,Manual,Diesel,6.2,113000.0,16.0
audi,A4 allroad,white,18990.0,190.0,Manual,Diesel,5.6,159500.0,12.0
fiat,500C,black,7860.0,69.0,Manual,Petrol,5.1,102480.0,12.0
ford,Kuga,silver,27150.0,150.0,Manual,Petrol,5.5,15274.0,5.0
ford,Mondeo,silver,2000.0,116.0,Manual,Diesel,6.3,362000.0,23.0
audi,RS6,grey,114900.0,600.0,Automatic,Petrol,11.7,45329.0,7.0
ford,Mustang Mach-E,orange,62990.0,487.0,Automatic,Electric,7.359999999999999,12400.0,5.0
hyundai,KONA,black,13890.0,120.0,Manual,Petrol,5.9,35900.0,8.0
audi,A3,black,13850.0,150.0,Manual,Diesel,4.2,139000.0,13.0
ford,Tourneo Connect,white,7490.0,75.0,Manual,Diesel,6.3,207700.0,13.0
bmw,120,white,7000.0,177.0,Manual,Diesel,8.42,213000.0,16.0
bmw,X3,black,8995.0,218.0,Automatic,Diesel,8.6,129541.0,17.0
ford,EcoSport,white,15889.0,125.0,Manual,Petrol,5.3,26900.0,8.0
fiat,500,red,10990.0,69.0,Automatic,Petrol,5.0,53365.0,10.0
honda,HR-V,white,17990.0,131.0,Manual,Petrol,5.7,66260.0,9.0
citroen,C1,grey,2999.0,68.0,Manual,Petrol,4.5,158000.0,20.0
mazda,3,red,22700.0,179.0,Manual,Petrol,5.860000000000001,50569.0,7.0
audi,A1,white,9500.0,143.0,Manual,Diesel,4.1,215000.0,14.0
hyundai,TUCSON,grey,19990.0,132.0,Manual,Petrol,6.3,62280.0,9.0
audi,A4,grey,12500.0,143.0,Automatic,Diesel,5.2,140000.0,15.0
audi,A5,white,13900.0,179.0,Manual,Petrol,6.5,114100.0,15.0
audi,A4,grey,42440.0,204.0,Automatic,Petrol,5.7,6911.0,4.0
audi,Q3,black,37450.0,150.0,Manual,Diesel,4.5,50500.0,11.0
audi,A5,white,14750.0,265.0,Automatic,Petrol,9.2,204000.0,16.0
audi,RS Q3,red,29710.0,400.0,Automatic,Petrol,9.6,14950.0,4.0
ford,Mondeo,red,18490.0,165.0,Automatic,Petrol,8.8,18250.0,7.0
ford,Fiesta,silver,3600.0,80.0,Manual,Petrol,6.2,140929.0,18.0
kia,Sportage,white,18990.0,177.0,Manual,Petrol,7.3,74106.0,8.0
bmw,118,black,14963.0,170.0,Automatic,Petrol,5.8,120550.0,14.0
audi,A4,white,13500.0,150.0,Automatic,Diesel,4.7,208000.0,11.0
audi,A3,red,32190.0,190.0,Automatic,Petrol,6.8,58919.0,6.0
kia,Sportage,silver,44490.0,179.0,Automatic,Petrol,7.1,15.0,3.0
audi,A3,blue,22220.0,150.0,Automatic,Diesel,4.6,61000.0,7.0
ford,S-Max,black,24949.0,190.0,Automatic,Diesel,5.2,67689.0,8.0
bmw,X1,brown,12500.0,143.0,Manual,Diesel,4.9,144316.0,12.0
bmw,316,white,10000.0,116.0,Manual,Diesel,4.4,190000.0,13.0
bmw,320,white,7990.0,170.0,Manual,Petrol,6.2,187000.0,18.0
audi,A5,brown,34485.0,286.0,Automatic,Diesel,6.58,107919.0,8.0
bmw,520,grey,40690.0,190.0,Automatic,Diesel,9.6,46200.0,5.0
audi,A6,grey,13499.0,177.0,Automatic,Diesel,5.1,231184.0,13.0
audi,A6,silver,5999.0,190.0,Automatic,Diesel,6.5,199650.0,16.0
ford,Kuga,black,11990.0,140.0,Automatic,Diesel,6.2,61204.0,12.0
bmw,525,black,8500.0,197.0,Automatic,Diesel,6.5,228000.0,19.0
hyundai,,yellow,53490.0,177.0,Automatic,Diesel,8.5,20.0,3.0
audi,TT,yellow,31900.0,179.0,Automatic,Petrol,6.0,29900.0,9.0
ford,Kuga,blue,17990.0,179.0,Automatic,Diesel,5.2,110000.0,10.0
dacia,Lodgy,grey,12950.0,102.0,Manual,Petrol,6.1,91350.0,8.0
hyundai,i10,blue,16490.0,84.0,Unknown,Petrol,4.8,22807.0,6.0
bmw,325,brown,9950.0,204.0,Automatic,Diesel,6.2,178000.0,15.0
jeep,Renegade,white,22000.0,150.0,Automatic,Petrol,6.4,57713.0,7.0
ford,Kuga,grey,28490.0,224.0,Automatic,Hybrid,1.2,52200.0,5.0
jeep,Grand Cherokee,white,45900.0,250.0,Automatic,Diesel,7.0,63600.0,6.0
audi,Q7,grey,99900.0,340.0,Automatic,Petrol,8.6,1100.0,3.0
ford,Edge,grey,38990.0,238.0,Automatic,Diesel,6.7,27261.0,7.0
kia,Sportage,white,31890.0,177.0,Automatic,Petrol,7.4,44000.0,7.0
citroen,C3 Aircross,beige,15270.0,110.0,Manual,Petrol,4.8,61118.0,7.0
dacia,Sandero,orange,18890.0,101.0,Manual,LPG,5.2,10.0,3.0
audi,e-tron,red,68985.0,408.0,Automatic,Electric,7.040000000000001,8800.0,4.0
fiat,Tipo,red,21480.0,101.0,Manual,Petrol,5.4,6850.0,4.0
audi,A4,grey,7500.0,143.0,Automatic,Diesel,5.9,360000.0,15.0
fiat,500C,grey,11890.0,69.0,Manual,Petrol,5.5,99700.0,7.0
dacia,Sandero,blue,13490.0,90.0,Automatic,Petrol,5.1,47662.0,9.0
bmw,118,white,32770.0,136.0,Manual,Petrol,5.5,4500.0,3.0
land-rover,Rover Discovery,black,54950.0,306.0,Automatic,Diesel,7.6,68414.0,6.0
bmw,320,blue,19950.0,163.0,Automatic,Diesel,4.1,169000.0,14.0
ford,S-Max,black,8899.0,203.0,Automatic,Petrol,8.1,200000.0,16.0
jeep,Grand Cherokee,black,38900.0,250.0,Automatic,Diesel,7.0,97650.0,7.0
land-rover,Rover Range Rover Sport,grey,26500.0,258.0,Automatic,Diesel,6.9,299000.0,11.0
audi,A4,black,31190.0,286.0,Automatic,Diesel,5.8,124025.0,7.0
bmw,X1,grey,10999.0,177.0,Automatic,Diesel,5.9,162000.0,15.0
dodge,Durango,grey,32000.0,294.0,Automatic,Petrol,5.9,89340.0,7.0
ford,C-Max,silver,7950.0,145.0,Automatic,Petrol,7.3,120300.0,19.0
bmw,X4,white,27999.0,258.0,Automatic,Diesel,5.4,160000.0,11.0
bmw,530,black,23200.0,258.0,Automatic,Diesel,5.4,169000.0,11.0
bmw,525,blue,17990.0,218.0,Automatic,Diesel,5.2,158260.0,11.0
audi,A3,grey,12495.0,105.0,Automatic,Petrol,5.0,167526.0,12.0
ford,Fiesta,silver,32485.0,71.0,Manual,Petrol,5.2,24800.0,7.0
ford,Transit Connect,white,11000.0,75.0,Manual,Diesel,4.6,70513.0,10.0
ford,EcoSport,blue,13199.0,111.0,Automatic,Petrol,6.4,64000.0,11.0
fiat,500,grey,16990.0,69.0,Manual,Petrol,5.2,5.0,3.0
hyundai,,silver,22990.0,150.0,Manual,Diesel,7.339999999999999,246000.0,9.0
ford,Ka/Ka+,black,7700.0,86.0,Manual,Petrol,5.0,125000.0,8.0
audi,Q3,grey,23970.0,150.0,Manual,Petrol,5.7,48300.0,8.0
dacia,Sandero,black,12399.0,90.0,Automatic,Petrol,5.1,62000.0,9.0
audi,A6 allroad,silver,30940.0,364.0,Automatic,Diesel,6.5,124960.0,9.0
bmw,325,black,13250.0,218.0,Manual,Petrol,7.5,85000.0,15.0
kia,Ceed SW / cee'd SW,white,13704.0,135.0,Manual,Petrol,5.9,124989.0,8.0
audi,A3,black,4999.0,200.0,Manual,Petrol,7.8,183940.0,20.0
hyundai,i10,white,20790.0,101.0,Manual,Petrol,4.9,200.0,3.0
audi,A7,grey,43800.0,286.0,Automatic,Diesel,5.8,192700.0,8.0
jaguar,E-Pace,black,32900.0,241.0,Automatic,Diesel,6.2,63279.0,8.0
audi,S4,silver,7490.0,344.0,Semi-automatic,Petrol,13.4,300000.0,22.0
dacia,Sandero,red,13450.0,90.0,Semi-automatic,Petrol,5.3,22227.0,7.0
hyundai,TUCSON,blue,38699.0,179.0,Automatic,Hybrid,6.0,18667.0,5.0
bmw,Z4,orange,48992.0,340.0,Manual,Petrol,5.88,43158.0,7.0
ford,Focus,red,24980.0,125.0,Automatic,Petrol,5.4,19200.0,5.0
citroen,Jumpy,white,21490.0,102.0,Manual,Diesel,4.9,34276.0,6.0
bmw,218,black,27690.0,136.0,Manual,Petrol,5.9,14500.0,5.0
jeep,Renegade,black,13910.0,140.0,Manual,Petrol,6.0,124243.0,11.0
bmw,M850,black,73449.0,530.0,Automatic,Petrol,9.7,78450.0,7.0
audi,Q5,black,19900.0,258.0,Automatic,Diesel,6.3,199500.0,11.0
dacia,Sandero,black,12000.0,90.0,Semi-automatic,Petrol,5.1,35152.0,8.0
audi,A3,blue,37590.0,150.0,Automatic,Petrol,5.2,2.0,3.0
kia,Rio,white,13500.0,109.0,Automatic,Petrol,6.3,76000.0,10.0
fiat,500e,black,21880.0,118.0,Automatic,Electric,5.74,12351.0,5.0
audi,A6,white,68890.0,286.0,Automatic,Diesel,6.0,15600.0,4.0
alfa-romeo,Romeo Brera,silver,9999.0,185.0,Manual,Petrol,9.2,105000.0,17.0
audi,A1,white,8800.0,122.0,Manual,Petrol,5.3,200496.0,14.0
hyundai,i10,brown,18990.0,84.0,Manual,Petrol,4.9,10.0,3.0
ford,Fiesta,silver,9950.0,95.0,Manual,Diesel,3.3,53792.0,13.0
kia,Niro,blue,21880.0,141.0,Automatic,Hybrid,1.3,60500.0,8.0
audi,Q5,black,18350.0,150.0,Manual,Diesel,4.9,151000.0,10.0
bmw,220,white,15900.0,192.0,Automatic,Petrol,5.6,128000.0,10.0
ford,Fusion,silver,2800.0,90.0,Manual,Diesel,7.8,230000.0,21.0
kia,Sportage,black,28499.0,185.0,Automatic,Diesel,5.8,45987.0,7.0
citroen,Berlingo,white,10000.0,99.0,Manual,Diesel,4.2,188000.0,9.0
ferrari,296,black,339000.0,829.0,Unknown,Hybrid,13.1,2800.0,4.0
bmw,320,grey,9875.0,177.0,Automatic,Diesel,5.9,172000.0,18.0
bmw,740,black,38500.0,320.0,Automatic,Diesel,4.9,192000.0,11.0
audi,A3,grey,2400.0,116.0,Manual,Petrol,6.6,130000.0,23.0
bmw,318,white,14980.0,143.0,Manual,Diesel,5.24,88190.0,13.0
audi,A3,silver,5500.0,200.0,Manual,Petrol,7.9,210000.0,20.0
ford,Galaxy,black,22990.0,179.0,Automatic,Diesel,5.4,111679.0,9.0
audi,A3,blue,32990.0,184.0,Automatic,Diesel,5.3,51400.0,8.0
kia,Sportage,grey,21850.0,177.0,Automatic,Petrol,7.5,42994.0,8.0
hyundai,KONA,grey,20990.0,120.0,Manual,Petrol,5.1,7700.0,5.0
bmw,330,blue,34990.0,292.0,Automatic,Hybrid,1.6,26519.0,7.0
kia,Rio,grey,18987.0,120.0,Manual,Petrol,5.1,23623.0,7.0
alfa-romeo,Romeo Tonale,red,29970.0,156.0,Automatic,Petrol,5.9,12.0,4.0
audi,S3,yellow,46980.0,310.0,Automatic,Petrol,8.0,10100.0,4.0
audi,RS Q3,red,68880.0,400.0,Automatic,Petrol,9.6,10.0,3.0
alfa-romeo,Romeo MiTo,red,5900.0,79.0,Manual,Petrol,5.9,56000.0,17.0
bmw,116,black,5700.0,116.0,Manual,Petrol,5.68,115000.0,19.0
citroen,C3 Aircross,grey,15900.0,110.0,Manual,Diesel,3.6,68100.0,5.0
fiat,500,white,13980.0,69.0,Manual,Petrol,4.9,25650.0,8.0
audi,A6,grey,32998.0,326.0,Automatic,Diesel,6.2,172000.0,11.0
ford,Fiesta,white,22950.0,125.0,Manual,Petrol,6.1,10.0,3.0
