Unnamed: 0,brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description
13924,audi,Audi TT RS,black,11/2017,2017,64890,294,400,Automatic,Petrol,"8,2 l/100 km",192 g/km,23201.0,Coupe 2.5 TFSI Navi* Matrix* Keramik* APR*
79892,hyundai,Hyundai i30,grey,04/2018,2018,18450,103,140,Automatic,Petrol,"5,5 l/100 km",125 g/km,81519.0,Kombi 1.4 T-GDI Family+ *AHK*CARPLAY*KAMERA*AUTOMA
31183,bmw,BMW 135,grey,10/2013,2013,24490,235,320,Automatic,Petrol,"7,8 l/100 km",185 g/km,90000.0,M i xDrive 320PS GARANTIE UNFALLFREI
13799,audi,Audi Q7,black,11/2017,2017,43900,200,272,Automatic,Diesel,"6,2 l/100 km",163 g/km,105000.0,3.0 TDI |S Line|ACC|AHK|Leder|Kamera|Bose|LED
40988,bmw,BMW X1,white,03/2020,2020,28990,141,192,Automatic,Petrol,6 l/100 km,137 g/km,60895.0,sDrive 20 i xLine DAB Navi Head-Up LED Sitzh.
66733,ford,Ford Focus,blue,04/2018,2018,11900,92,125,Automatic,Petrol,"5,5 l/100 km",125 g/km,118000.0,Turnier Cool=AUT=KLIMA=SHZ=NAVI=PDC=ZR NEU
78330,hyundai,Hyundai i10,red,04/2015,2015,6990,49,67,Manual,Petrol,"4,7 l/100 km",108 g/km,74462.0,Classic 1.0 KLIMA PDC Scheckheft Gjreifen
24378,bmw,BMW 318,blue,03/2003,2003,3400,105,143,Manual,Petrol,"7,6 l/100 km",185 g/km,224905.0,E46 | 316i | Guter Zustand! VB!
23414,bentley,Bentley Continental,gold,05/2023,2023,317950,405,551,Automatic,Petrol,"11,7 l/100 km",266 g/km,1923.0,GTC V8 Mulliner
97559,maserati,Maserati Ghibli,grey,01/2020,2020,64444,257,349,Automatic,Petrol,11 l/100 km,255 g/km,43300.0,GranSport / Modena
22992,bentley,Bentley Mulsanne,green,11/2013,2013,89900,377,513,Automatic,Petrol,"16,9 l/100 km",393 g/km,82000.0,6.8~GLAS SD~KAMERA~LEDER~NAVI~
3231,audi,Audi TT,blue,05/2007,2007,8700,147,200,Automatic,Petrol,"7,7 l/100 km",183 g/km,214000.0,TT Coupe 2.0 TFSI S tronic
41995,bmw,BMW 420,white,03/2021,2021,42490,135,184,Automatic,Petrol,"6,1 l/100 km",140 g/km,99004.0,i M-Paket LED/Navi/Leder/Alu 18/PDC/SHZ/Temp
49187,dacia,Dacia Dokker,blue,05/2019,2019,18940,70,95,Manual,Diesel,"4,4 l/100 km",116 g/km,50897.0,Stepway DCi 95 Navi PDC Sitzheiz AHK uvm
22514,audi,Audi Q3,silver,04/2023,2023,39203,110,150,Automatic,Petrol,"6,5 l/100 km",147 g/km,10.0,35 TFSI S tronic * NAVI LED SHZG PDC RÜCKF.K. V...
21325,audi,Audi A3,silver,04/2022,2022,31930,110,150,Automatic,Petrol,"5,7 l/100 km",130 g/km,9999.0,advanced 35 TFSI S-Trc Navi Virtual
86233,jeep,Jeep Grand Cherokee,blue,02/2018,2018,34200,184,250,Automatic,Diesel,"7,5 l/100 km",199 g/km,85000.0,3.0 CRD Overland*ACC*PANO*VOLL*
88126,kia,Kia Rio,black,03/2014,2014,8999,80,109,Manual,Petrol,"5,3 l/100 km",126 g/km,85500.0,Platinum Edition LEDER NAVI MULTI SITZH.ALU
29823,bmw,BMW X1,white,10/2011,2011,7400,130,177,Manual,Diesel,"5,8 l/100 km",153 g/km,236581.0,"Baureihe X1 xDrive 20d  Alu18"" / AHK / Sitzhz"
92484,kia,Kia Ceed / cee'd,blue,06/2023,2023,31765,150,204,Automatic,Petrol,"6,5 l/100 km",147 g/km,4900.0,"Ceed 1.6 T-GDI GT DCT,"
68424,ford,Ford Fiesta,white,05/2018,2018,9990,52,71,Unknown,Petrol,"4,7 l/100 km",107 g/km,79200.0,1.1 Trend Klima PDC Sitzheizung
64483,ford,Ford Focus,silver,11/2016,2016,14990,92,125,Manual,Petrol,"4,8 l/100 km",110 g/km,60936.0,Titanium+Turnier+Navigationssystem+
51019,dacia,Dacia Sandero,orange,03/2023,2023,16898,67,91,Manual,Petrol,"5,3 l/100 km",160 g/km,,Stepway Comfort TCe 90 (MY2021)
26753,bmw,BMW X3,black,01/2008,2008,11900,160,218,Automatic,Diesel,"7,7 l/100 km",- (g/km),204100.0,3.0d Aut. M-Paket
49963,dacia,Dacia Spring,blue,12/2022,2022,18350,33,45,Automatic,Electric,,230 km Reichweite,15.0,Essential - CCS Navi Klima  45 Electric 33 kW (...
42731,bmw,BMW 116,orange,05/2022,2022,26150,80,109,Automatic,Petrol,,125 g/km,13000.0,i Advantage digitales Cockpit LED Scheinwerferreg.
29056,bmw,BMW 120,grey,07/2011,2011,18888,125,170,Automatic,Petrol,"6,5 l/100 km",152 g/km,105200.0,"iA Coupé Aut. Leder grau,2xPDC,2.Hand*105tkm*"
55317,fiat,Fiat 500,grey,09/2020,2020,13950,51,69,Manual,Hybrid,"3,9 l/100 km",88 g/km,21509.0,1.0 Mild Hybrid Lounge S&S Mild Hybrid
35496,bmw,BMW 320,white,05/2016,2016,24980,135,184,Automatic,Petrol,"6,6 l/100 km",156 g/km,69900.0,M Sport 360°+HUD+ACC+H&K+PANO
56337,fiat,Fiat 500C,grey,04/2022,2022,34990,87,118,Automatic,Electric,,260 km Reichweite,6500.0,500 C La Prima
79277,hyundai,Hyundai i30,grey,11/2017,2017,23950,202,275,Manual,Petrol,"7,1 l/100 km",163 g/km,74306.0,N Performance  NonOPF109db EUR6 LED RFK NAVI
5464,audi,Audi A6,grey,11/2011,2011,16640,150,204,Automatic,Diesel,"5,1 l/100 km",133 g/km,166000.0,3.0 TDI DPF multitronic
70155,ford,Ford Tourneo Custom,silver,04/2019,2019,39980,125,170,Automatic,Diesel,7 l/100 km,183 g/km,91006.0,Kombi 310 L1 Sport Navi Kamera
70669,ford,Ford Fiesta,white,02/2019,2019,17500,147,200,Manual,Petrol,"5,9 l/100 km",132 g/km,75000.0,1.5 EcoBoost S
56013,fiat,Fiat Ducato,white,11/2021,2021,37690,88,120,Manual,Diesel,"6,5 l/100 km",176 g/km,3500.0,L2H2 30 120PS/RADIO/RFK/AHK/8-FA
12085,audi,Audi Q5,black,09/2016,2016,24900,169,230,Automatic,Petrol,,- (g/km),120967.0,2.0 TFSI Quattro|S-Line|Leder|Navi|MMI|B&O|
56818,fiat,Fiat 500,blue,03/2023,2023,18480,51,69,Manual,Petrol,"6,9 l/100 km",93 g/km,10.0,Hatchback MY23-1.0 GSE Hybrid DOLCEVITA 51 kW (70
20000,audi,Audi Q5,green,03/2021,2021,60840,150,204,Automatic,Diesel,"5,4 l/100 km",143 g/km,34750.0,40 TDI quattro S line AHK ACC HuD Navi+ e-Sitze...
69066,ford,Ford Focus,grey,12/2019,2019,12699,88,120,Automatic,Diesel,4 l/100 km,104 g/km,120980.0,1.5 EcoBlue Cool&Connect S/S SpoSi
50452,dacia,Dacia,brown,06/2023,2023,23840,81,110,Manual,Petrol,"6,1 l/100 km",130 g/km,150.0,Extreme+ TCe 110 7-Sitzer Sitzh. verfügba
90709,kia,Kia Picanto,white,07/2019,2019,11980,49,67,Manual,Petrol,"4,6 l/100 km",106 g/km,29450.0,1.0 DREAM TEAM NAVI+KAMERA+SITZHEIZUNG+BLUETOOTH+
52884,fiat,Fiat 500,white,01/2009,2009,6899,51,69,Manual,Petrol,"5,1 l/100 km",119 g/km,116267.0,Pur Ecolog 1.Hand 116.267KM Bluetooth Euro5
30963,bmw,BMW 116,blue,12/2013,2013,5555,85,116,Manual,Diesel,"4,3 l/100 km",114 g/km,143700.0,d Lim. 5-trg. (F20) MOTORSCHADEN !!
34573,bmw,BMW X3,grey,04/2016,2016,23998,180,245,Automatic,Petrol,,- (g/km),97000.0,"sDrive28i / M-Sport, HeadUp, LED, R-Kamera"
15294,audi,Audi A3,grey,03/2018,2018,17990,85,116,Automatic,Petrol,"4,7 l/100 km",109 g/km,92850.0,XENON | SHZ | PDC | NAVI
27918,bmw,BMW 325,silver,10/2009,2009,8500,145,197,Manual,Diesel,"5,9 l/100 km",- (g/km),307007.0,325d DPF Touring
46120,citroen,Citroen C5 Aircross,black,12/2020,2020,27880,133,181,Automatic,Hybrid,"1,4 l/100 km",31 g/km,43545.0,#22 Feel Leder*Klimaautomatik*Toterwinkelwarner
35073,bmw,BMW X5,black,12/2016,2016,27900,230,313,Automatic,Diesel,6 l/100 km,159 g/km,184500.0,xDrive40d M-Sportpaket 360° Head-Up ACC AHK
10550,audi,Audi A6 allroad,black,09/2015,2015,11990,160,218,Automatic,Diesel,"5,7 l/100 km",149 g/km,105500.0,3.0 TDI quattro AHK Navi Kamera
91127,kia,Kia Ceed / cee'd,black,05/2020,2020,14999,74,101,Manual,Petrol,"5,2 l/100 km",118 g/km,48509.0,Edition 7 (CD)
690,alfa-romeo,Alfa Romeo Giulietta,red,05/2018,2018,17700,110,150,Manual,Diesel,"4,2 l/100 km",110 g/km,65700.0,SPORT 2.0 JTDM Sport~DEUTSCH+NAVI+STAN
77729,hyundai,Hyundai i10,white,11/2012,2012,3099,51,69,Manual,Petrol,"4,7 l/100 km",111 g/km,158000.0,5 Star Edition
36096,bmw,BMW M4,grey,05/2017,2017,61890,331,450,Automatic,Petrol,"8,7 l/100 km",203 g/km,25700.0,Competition Cabrio *FROZEN GREY*H&K*SURROUND*APPLE
65351,ford,Ford Fiesta,grey,03/2017,2017,7990,44,60,Manual,Petrol,"5,2 l/100 km",123 g/km,115000.0,Ambiente Klima. USB/AUX. 2 Hand
11040,audi,Audi A5,white,06/2015,2015,22000,140,190,Automatic,Diesel,"4,5 l/100 km",119 g/km,112000.0,2.0 TDI Sportback (clean dies.) DPF multitronic
4221,audi,Audi A6,grey,05/2009,2009,13000,213,290,Automatic,Petrol,"9,5 l/100 km",- (g/km),200000.0,Avant 3.0 TFSI quattro tiptronic
821,alfa-romeo,Alfa Romeo Stelvio,black,04/2019,2019,32990,147,200,Automatic,Petrol,"10,1 l/100 km",228 g/km,75250.0,2.0 Turbo 16V AT8-Q4 Lusso *Navi*Kamera*LDW*
38128,bmw,BMW X1,silver,09/2018,2018,24252,110,150,Automatic,Diesel,"4,8 l/100 km",127 g/km,74537.0,xDrive18d LED Navi ParkAss PDC
89151,kia,Kia Picanto,white,07/2017,2017,14600,62,84,Automatic,Petrol,"5,9 l/100 km",- (g/km),60000.0,1.2 Aut. GT Line
29231,bmw,BMW 525,grey,07/2011,2011,7000,150,204,Automatic,Diesel,"6,1 l/100 km",- (g/km),197000.0,525d Aut.
50556,dacia,Dacia Sandero,grey,01/2023,2023,16990,67,91,Manual,Petrol,"5,1 l/100 km",116 g/km,10.0,III TCe 90 Stepway Comfort LED/KAMERA Kamera/eFH.
33684,bmw,BMW 420,black,03/2015,2015,21400,135,184,Automatic,Diesel,"4,8 l/100 km",- (g/km),110773.0,420d Cabrio Sport-Aut.
58753,ford,Ford Crown,silver,10/2007,2007,11990,184,250,Automatic,Petrol,,- (g/km),250000.0,P71 Police Interceptor
27022,bmw,BMW 118,black,01/2008,2008,2500,95,129,Manual,Petrol,"7,3 l/100 km",- (g/km),261372.0,118i
36905,bmw,BMW 116,silver,11/2017,2017,16990,85,116,Manual,Diesel,4 l/100 km,104 g/km,98907.0,d *LED Scheinwerfer Navi PDC Klimaauto*
270,alfa-romeo,Alfa Romeo 147,white,05/2008,2008,3300,77,105,Manual,Petrol,"8,2 l/100 km",196 g/km,197000.0,1.6 Twin Spark ECO Progression
8866,audi,Audi A5,red,03/2014,2014,21990,125,170,Manual,Petrol,"6,2 l/100 km",147 g/km,35880.0,"1.8 TFSI (125kW)Cabriolet (8F7) S-Line,Garagenwag."
15006,audi,Audi A6,grey,10/2018,2018,30490,210,286,Automatic,Diesel,"4,9 l/100 km",118 g/km,160800.0,50 TDI HD Matrix Virtual Hud AHK Kamera ACC
4688,audi,Audi A5,blue,09/2010,2010,9150,118,160,Automatic,Petrol,"7,2 l/100 km",169 g/km,129000.0,Coupe 1.8
81995,hyundai,Hyundai i10,blue,03/2021,2021,14490,49,67,Manual,Petrol,"4,8 l/100 km",109 g/km,8105.0,1.0 Trend *Lenkrdhzg*Sitzhzg*Spurhalte*PDC*
84372,isuzu,Isuzu D-Max,silver,05/2020,2020,52896,120,163,Automatic,Diesel,,- (g/km),1622.0,BIG-MAX L2 Space Cab AT mit Pritsche SOFORT
2514,audi,Audi A6,silver,03/2004,2004,13500,125,170,Manual,Petrol,11 l/100 km,264 g/km,162000.0,Lim. 2.4 quattro 170PS 5-Gang Klimaaut. Sitzh
36399,bmw,BMW X1,grey,02/2017,2017,21998,110,150,Automatic,Diesel,"4,7 l/100 km",124 g/km,60694.0,"sDrive 18 d M-SPORT/PDC/18""/SHZ/SSS/LED/AMB."
38868,bmw,BMW 320,blue,11/2019,2019,26896,140,190,Automatic,Diesel,"4,4 l/100 km",115 g/km,124868.0,d Touring LiveCockpit/Driving+/Parking+/Head-Up
58244,ford,Ford Fusion,silver,03/2005,2005,2200,59,80,Manual,Petrol,"6,9 l/100 km",163 g/km,83000.0,Ambiente 1 Hand !
30409,bmw,BMW,black,06/2012,2012,15900,150,204,Automatic,Diesel,"6,6 l/100 km",173 g/km,78466.0,123d M Sport*Sitzheizung*Klimaautomatik 150 kW ...
54794,fiat,Fiat Tipo,red,03/2019,2019,13999,88,120,Manual,Petrol,"7,1 l/100 km",179 g/km,75159.0,1.4 Turbo S-Design*NAVI*PDC*TEMPO*CAM*
19263,audi,Audi A1,black,10/2020,2020,26380,110,150,Automatic,Petrol,"5,1 l/100 km",116 g/km,27878.0,Sportback S line NAV VIRT LED LEDER SHZ KL
83909,hyundai,Hyundai i10,silver,02/2023,2023,16490,49,67,Manual,Petrol,"4,7 l/100 km",108 g/km,400.0,Connect & Go Tempomat Klima Navi Apple Car
26973,bmw,BMW X3,black,01/2008,2008,9980,210,286,Automatic,Diesel,"7,8 l/100 km",208 g/km,287000.0,3.0sd M-Paket Panorama SHZ vorne + hinten LHZ
7129,audi,Audi A1,white,10/2012,2012,10500,63,86,Manual,Petrol,"5,1 l/100 km",121 g/km,93100.0,Attraction (8X1)
7144,audi,Audi TT,white,05/2012,2012,22895,155,211,Manual,Petrol,"6,7 l/100 km",159 g/km,54500.0,2.0 TFSI Roadster S-line +NAVI+XENON+19ZOLL++
45465,citroen,Citroen C3,green,02/2019,2019,14500,61,83,Manual,Petrol,,- (g/km),43985.0,1.6 PureTech 180 Shine (EURO 6d-TEMP) Klima Navi
1966,audi,Audi A2,silver,09/2001,2001,3950,55,75,Manual,Petrol,6 l/100 km,142 g/km,220000.0,1.4 / AC Auto. / SV-ZV / EL. FH.
15152,audi,Audi A3,grey,07/2018,2018,24450,140,190,Automatic,Petrol,"5,8 l/100 km",133 g/km,69766.0,2.0 TFSI S TRONIC SPORTBACK S LINE x2
19113,audi,Audi A3,red,01/2020,2020,22999,85,116,Manual,Diesel,"4,4 l/100 km",117 g/km,74000.0,30 TDI sport 1.6 TDI S line Sport-Paket/ PLUS
76206,ford,Ford Transit Custom,white,06/2023,2023,39850,96,131,Manual,Diesel,"7,5 l/100 km",198 g/km,10.0,Kombi 320 L1 9-SITZE PDC*TEMP*KLIMA
32141,bmw,BMW 420,grey,04/2014,2014,18950,135,184,Automatic,Diesel,4 l/100 km,106 g/km,119927.0,d Coupe Sport Line/HUD/NAVI/XENON/HUD/ACC
21934,audi,Audi A3,blue,05/2023,2023,39288,110,150,Manual,Diesel,"4,3 l/100 km",112 g/km,10.0,Lim 35 TDI 150 2xS line Nav LED Keyl SHZ PDC
40359,bmw,BMW X3,brown,01/2020,2020,39940,140,190,Automatic,Diesel,"5,4 l/100 km",141 g/km,43424.0,xDrive20d ZA Advantage *Head-Up*HiFi*LED*WLAN*
53841,fiat,Fiat Doblo,white,10/2016,2016,12599,66,90,Manual,Diesel,5 l/100 km,133 g/km,89000.0,SX Maxi Kasten (263) Cargo / Pritsche
9162,audi,Audi A3,black,08/2014,2014,17900,135,184,Automatic,Diesel,"4,8 l/100 km",- (g/km),148000.0,A3 2.0 TDI Sportback (clean die.) quattro S tronic
87843,kia,Kia Ceed / cee'd,grey,03/2012,2012,8299,66,90,Manual,Petrol,"5,8 l/100 km",137 g/km,80000.0,Ceed Edition 7 TEMPOMAT~KAMERA~KLIMAAUT.~NAVI
37629,bmw,BMW 120,grey,03/2018,2018,19750,140,190,Automatic,Diesel,"5,1 l/100 km",135 g/km,110900.0,d xDrive Sport Line / KAMERA / NAVI /
83304,hyundai,Hyundai i20,brown,05/2023,2023,21489,74,101,Manual,Petrol,5 l/100 km,127 g/km,120.0,1.0 T-Gdi Family *Klima-AT*Kamera*Android/Apple*
66269,ford,Ford Focus,silver,05/2017,2017,12599,88,120,Semi-automatic,Diesel,"3,8 l/100 km",99 g/km,130840.0,Business Turnier (CEW)
34653,bmw,BMW X5 M,grey,04/2016,2016,29970,280,381,Automatic,Diesel,"6,6 l/100 km",175 g/km,184333.0,d M-Sport LED NAVIPROF HK KAM
41962,bmw,BMW 530,white,05/2021,2021,52990,210,286,Automatic,Diesel,"4,9 l/100 km",152 g/km,36336.0,530d Touring M Sport Laser Pano Leder Kamera
39590,bmw,BMW X1,silver,06/2019,2019,21499,110,150,Manual,Diesel,"4,6 l/100 km",120 g/km,121000.0,"sDrive18d M Sport, 8-fach Ber. Service neu"
81035,hyundai,Hyundai i30,black,12/2019,2019,27188,202,275,Manual,Petrol,"7,8 l/100 km",188 g/km,19650.0,2.0 T-GDI 275 N Performance Nav elSitze LED
10980,audi,Audi A3,white,12/2015,2015,16670,132,179,Manual,Petrol,"5,8 l/100 km",138 g/km,77831.0,4.2 TDI  quattro/Head-up/LED/ACC/Kamera/
56299,fiat,Fiat Tipo,grey,10/2022,2022,24990,96,131,Manual,Diesel,,127 g/km,6950.0,Cross 5-Türer 1.6 MultiJet 96kW (130PS)
61548,ford,Ford Transit,white,11/2013,2013,16999,92,125,Manual,Diesel,8 l/100 km,212 g/km,100000.0,FT 350 L Trend KLIMA * 9 SITZE* PDC
88400,kia,Kia Soul,white,06/2015,2015,14490,97,132,Manual,Petrol,"6,5 l/100 km",153 g/km,54000.0,"1.6 GDI Dream-Team Edition,Navi,Kamera,PDC,"
44323,citroen,Citroen Berlingo,white,12/2014,2014,6100,55,75,Manual,Diesel,"5,2 l/100 km",138 g/km,169000.0,Kasten L1 3.Sitzer Klima-PDC-Navi-
55207,fiat,Fiat 500,grey,01/2020,2020,13440,51,69,Manual,Petrol,"5,5 l/100 km",126 g/km,30998.0,1.2 8V Sportpaket DAB+ PDC Komfort-Paket
53527,fiat,Fiat 500,white,06/2015,2015,9900,51,69,Manual,Petrol,"5,1 l/100 km",121 g/km,95672.0,Pop Cabrio PDC
26970,bmw,BMW 116,black,08/2008,2008,7000,122,166,Manual,Petrol,"6,1 l/100 km",143 g/km,147079.0,sport
73217,ford,Ford Mondeo,black,06/2021,2021,29990,110,150,Manual,Diesel,"4,6 l/100 km",121 g/km,18719.0,2.0 EcoBlue ST-Line Turnier*AHK*SITZHZG*
65890,ford,Ford Mustang,black,12/2017,2017,36500,310,421,Automatic,Petrol,12 l/100 km,281 g/km,31000.0,5.0 Ti-VCT V8 Aut. GT
42221,bmw,BMW 340,grey,06/2022,2022,61090,275,374,Automatic,Petrol,"6,7 l/100 km",155 g/km,23243.0,M340i xDrive Limousine ACC DA+ PA HK HUD Laser GSD
97865,mazda,Mazda 6,grey,05/2007,2007,2999,108,147,Manual,Petrol,8 l/100 km,- (g/km),215000.0,Sport Kombi 2.0 Exclusive Xenon
12250,audi,Audi A8,black,10/2016,2016,34790,283,385,Automatic,Diesel,"7,5 l/100 km",197 g/km,172700.0,4.2 TDI (clean diesel) quattro Lang-Scheckheft
69436,ford,Ford Mustang,green,07/2019,2019,42900,338,460,Manual,Petrol,,287 g/km,19380.0,MUSTANG 5.0 V8*BULLIT*KAMERA*NAVI*LED*R19*TOP*
38432,bmw,BMW X1,white,01/2018,2018,22500,141,192,Unknown,Petrol,"6,3 l/100 km",146 g/km,145000.0,xDrive 20 i Advantage (F48)
40889,bmw,BMW X4,silver,01/2020,2020,43260,185,252,Automatic,Petrol,"7,3 l/100 km",167 g/km,89900.0,xDrive30i Aut. M Sport AHK Lenkradhzg. Shz Parkass
30998,bmw,BMW 125,blue,05/2013,2013,16950,160,218,Automatic,Diesel,"4,9 l/100 km",130 g/km,149899.0,Baureihe 5 Touring 530d xDrive
56145,fiat,Fiat 500C,blue,07/2022,2022,20990,52,71,Manual,Hybrid,"4,8 l/100 km",109 g/km,99.0,1.0 GSE HYBRID DOLCEVITA PDC NAVI KLIMAAUTOMATIK
95413,land-rover,Land Rover Discovery Sport,red,07/2019,2019,30350,110,150,Automatic,Diesel,"6,4 l/100 km",169 g/km,87200.0,"TD4 SE*PANO*DAB*BLACK P.*18"""
22155,audi,Audi Q5,grey,03/2023,2023,63880,150,204,Automatic,Diesel,"6,6 l/100 km",174 g/km,4500.0,S line 40 TDI quattro 150(204) kW(PS) S tron
17613,audi,Audi A3,black,08/2019,2019,23900,110,150,Automatic,Petrol,"5,2 l/100 km",117 g/km,59256.0,sport 35 TFSI  S tr. DAB NAVI LED
56443,fiat,Fiat 500e,red,11/2022,2022,31249,87,118,Automatic,Electric,,505 km Reichweite,10.0,Elektro RED WINTER-/KEYLESSPAKET KAMERA 16''
98399,mazda,Mazda CX-5,black,06/2015,2015,12850,110,150,Manual,Diesel,"4,6 l/100 km",122 g/km,156000.0,2.2 Exclusive-Line 2WD PDC SHZ NAVI LED
24052,bmw,BMW 316,silver,11/2001,2001,1399,85,116,Manual,Petrol,"6,9 l/100 km",167 g/km,163800.0,3er COMPACT:KLIMA:SCHIEBEDACH:ALUS:
50242,dacia,Dacia Jogger,black,06/2022,2022,23779,81,110,Manual,Petrol,"5,6 l/100 km",138 g/km,50.0,Extreme+ 7-Sitzer - Navi LED Klimaauto TCe 110 ...
58998,ford,Ford Mondeo,black,01/2008,2008,6100,162,220,Manual,Petrol,"9,3 l/100 km",- (g/km),184000.0,Turnier 2.5 Titanium
31344,bmw,BMW 335,black,06/2013,2013,38890,225,306,Automatic,Petrol,"9,6 l/100 km",205 g/km,58650.0,Cabrio DKG M Sportpaket Navi Prof.* 19 Zoll
61241,ford,Ford S-Max,black,09/2013,2013,19970,147,200,Automatic,Diesel,"6,4 l/100 km",188 g/km,103000.0,2.0  TDCI Turnier Titanium S Standheizung
92529,kia,Kia,blue,05/2023,2023,25950,118,160,Manual,Petrol,6 l/100 km,135 g/km,25.0,"Ceed III SW 1,5 T-GDI ALU DAB KAMERA LHZ PDC SHZ"
80828,hyundai,Hyundai KONA,grey,07/2019,2019,29990,150,204,Automatic,Electric,,0 g/km,46000.0,Elektro EV Premium + abnehmbare AHK
51725,dodge,Dodge RAM,grey,03/2021,2021,56999,295,401,Automatic,LPG,,0 g/km,10900.0,1500 HEMI ETorque*CREW-CAB*LPG*
33879,bmw,BMW 118,black,12/2015,2015,10950,110,150,Manual,Diesel,"4,7 l/100 km",125 g/km,209010.0,d xDrive/Schiebedach/Klima/Euro6
83006,hyundai,Hyundai,silver,08/2022,2022,17450,62,84,Manual,Petrol,"5,7 l/100 km",129 g/km,5583.0,Select 1.2 BENZIN (84PS) M/T Winterpaket Multif.Le
73908,ford,Ford Ranger,orange,04/2021,2021,40980,156,212,Automatic,Diesel,"7,8 l/100 km",207 g/km,30235.0,Doppelkabine 4x4 Wildtrak (TKE)*LED*NAVI*KLIMA*
67246,ford,Ford Mustang,red,04/2018,2018,38900,310,421,Automatic,Petrol,12 l/100 km,281 g/km,19100.0,"Mustang 5.0 V8 Aut. , 421 PS"
88807,kia,Kia Sportage,blue,07/2017,2017,14900,97,132,Manual,Petrol,"6,7 l/100 km",156 g/km,128092.0,1.6 GDI  Attract
13121,audi,Audi TT,blue,02/2017,2017,34411,169,230,Automatic,Petrol,"6,9 l/100 km",158 g/km,31560.0,Roadster quattro S LINE VIR-COCKPIT ALU19 LED
8257,audi,Audi A5,white,02/2013,2013,20750,180,245,Automatic,Diesel,"5,9 l/100 km",154 g/km,144939.0,Cabriolet 3.0 TDi q. NaviPlus BuO Leder Navi
93380,kia,Kia XCeed,gold,03/2023,2023,31990,118,160,Automatic,Petrol,"6,4 l/100 km",144 g/km,20.0,Xceed 1.5T Platinum DCT7 Glasdach|Leder|Navi|BT BC
13914,audi,Audi A6,black,03/2017,2017,18600,140,190,Manual,Diesel,"4,4 l/100 km",- (g/km),177358.0,2.0 TDI ultra
30902,bmw,BMW X1,white,05/2012,2012,12790,105,143,Automatic,Diesel,"6,2 l/100 km",164 g/km,195832.0,"xDrive 18d**KLIMAAUTO+BI-XENON+17""LMF+SH**"
72858,ford,Ford Fiesta,grey,03/2021,2021,18675,92,125,Manual,Petrol,4 l/100 km,92 g/km,15250.0,"1,0 Titanium 5-trg AutoAC LMF PDC SHZ  Klima/BC"
20292,audi,Audi A3,silver,01/2021,2021,26950,81,110,Manual,Petrol,,125 g/km,8651.0,Limo 30 TFSI ADVANCED NAVI+ AHK SITZHZG GRA
58170,ford,Ford Focus C-Max,silver,06/2005,2005,4500,74,101,Manual,Petrol,"6,6 l/100 km",- (g/km),121290.0,Focus C-Max 1.6 Ti-VCT Trend
20949,audi,Audi RS3,red,10/2022,2022,62500,294,400,Automatic,Petrol,"8,2 l/100 km",188 g/km,12000.0,"Limousine quattro, Head up, Matrix,  4 j Garantie"
36694,bmw,BMW 530,black,03/2017,2017,36800,195,265,Automatic,Diesel,"5,3 l/100 km",140 g/km,77400.0,530d xDrive Aut. H&K Softclose
8525,audi,Audi A4,grey,06/2014,2014,16990,130,177,Manual,Diesel,"4,8 l/100 km",- (g/km),99890.0,2.0 TDI *S-line *Xenon *Navi *AHK
78271,hyundai,Hyundai i30,grey,10/2015,2015,12490,99,135,Manual,Petrol,"5,9 l/100 km",133 g/km,80500.0,1.6 CW Kombi 2Zo-Klimatr  Nebel AHK PDC SHZ LKHZ
77402,hyundai,Hyundai H-1,white,06/2010,2010,9999,125,170,Manual,Diesel,"8,5 l/100 km",225 g/km,166000.0,Kasten Flügeltüren hinten*Klima*TÜV.NEU
77651,hyundai,Hyundai i30,black,06/2012,2012,6500,80,109,Manual,Petrol,"6,1 l/100 km",- (g/km),81000.0,1.4 Classic
99836,mazda,Mazda CX-3,red,02/2019,2019,21000,110,150,Automatic,Petrol,,152 g/km,85570.0,2.0 SKYACTIV-G 150 Sports-Line AWD AT
92271,kia,Kia Ceed SW / cee'd SW,silver,03/2022,2022,21190,74,101,Manual,Petrol,"5,8 l/100 km",132 g/km,13356.0,Ceed T-GDI Silver 2 WD Klima/Sitzhzg./Kamera BC
29775,bmw,BMW 550,silver,04/2011,2011,20500,300,408,Automatic,Petrol,- (l/100 km),- (g/km),203362.0,550 i X Drive
34807,bmw,BMW 218,grey,04/2016,2016,16490,100,136,Manual,Petrol,"5,3 l/100 km",119 g/km,81673.0,218i Gran Tourer Sport Line*NAVI*PDC*SHZ*ALU*
16885,audi,Audi A3,yellow,04/2019,2019,21250,140,190,Automatic,Petrol,"6,7 l/100 km",152 g/km,60900.0,Cabriolet 2.0 TFSI quattro S tronic sport
49983,dacia,Dacia Duster,blue,02/2022,2022,25785,110,150,Manual,Petrol,"6,1 l/100 km",139 g/km,15.0,II Prestige 1.3 TCe 150 HP 4x4 KAMERA+SHZ+TOTWINKE
62614,ford,Ford Transit Custom,blue,08/2015,2015,29500,74,101,Manual,Diesel,"7,3 l/100 km",- (g/km),24886.0,Transit Custom 310 L1H1 LKW VA Basis
